Freq.	V(N004,N006)/-I(V2)-V(n006)/I(R5)
7.11213513653257e+000	(-3.90540664261685e+001dB,3.38040479445230e-001°)
7.12853030126447e+000	(-3.90540657247594e+001dB,3.38819724942202e-001°)
7.14496326075441e+000	(-3.90540650201296e+001dB,3.39600766659471e-001°)
7.16143410212830e+000	(-3.90540643121757e+001dB,3.40383608733249e-001°)
7.17794291271289e+000	(-3.90540636009713e+001dB,3.41168255316741e-001°)
7.19448978003627e+000	(-3.90540628865015e+001dB,3.41954710568418e-001°)
7.21107479182827e+000	(-3.90540621687510e+001dB,3.42742978657143e-001°)
7.22769803602097e+000	(-3.90540614477049e+001dB,3.43533063761043e-001°)
7.24435960074917e+000	(-3.90540607232593e+001dB,3.44324970064014e-001°)
7.26105957435081e+000	(-3.90540599955761e+001dB,3.45118701771030e-001°)
7.27779804536750e+000	(-3.90540592643742e+001dB,3.45914263077930e-001°)
7.29457510254495e+000	(-3.90540585299039e+001dB,3.46711658212700e-001°)
7.31139083483343e+000	(-3.90540577920612e+001dB,3.47510891397822e-001°)
7.32824533138829e+000	(-3.90540570508304e+001dB,3.48311966869524e-001°)
7.34513868157040e+000	(-3.90540563061960e+001dB,3.49114888874139e-001°)
7.36207097494661e+000	(-3.90540555579650e+001dB,3.49919661659939e-001°)
7.37904230129026e+000	(-3.90540548064761e+001dB,3.50726289506797e-001°)
7.39605275058162e+000	(-3.90540540514476e+001dB,3.51534776679500e-001°)
7.41310241300842e+000	(-3.90540532928635e+001dB,3.52345127463079e-001°)
7.43019137896625e+000	(-3.90540525307966e+001dB,3.53157346156514e-001°)
7.44731973905913e+000	(-3.90540517652306e+001dB,3.53971437064379e-001°)
7.46448758409990e+000	(-3.90540509961495e+001dB,3.54787404501878e-001°)
7.48169500511078e+000	(-3.90540502235370e+001dB,3.55605252793943e-001°)
7.49894209332379e+000	(-3.90540494472882e+001dB,3.56424986271398e-001°)
7.51622894018128e+000	(-3.90540486674754e+001dB,3.57246609282955e-001°)
7.53355563733640e+000	(-3.90540478839935e+001dB,3.58070126179645e-001°)
7.55092227665357e+000	(-3.90540470971803e+001dB,3.58895541340970e-001°)
7.56832895020897e+000	(-3.90540463064877e+001dB,3.59722859120078e-001°)
7.58577575029106e+000	(-3.90540455121649e+001dB,3.60552083912413e-001°)
7.60326276940104e+000	(-3.90540447141949e+001dB,3.61383220113583e-001°)
7.62079010025334e+000	(-3.90540439126497e+001dB,3.62216272132013e-001°)
7.63835783577612e+000	(-3.90540431072465e+001dB,3.63051244372407e-001°)
7.65596606911178e+000	(-3.90540422982340e+001dB,3.63888141271003e-001°)
7.67361489361740e+000	(-3.90540414854181e+001dB,3.64726967256356e-001°)
7.69130440286530e+000	(-3.90540406688702e+001dB,3.65567726778020e-001°)
7.70903469064351e+000	(-3.90540398485731e+001dB,3.66410424292105e-001°)
7.72680585095623e+000	(-3.90540390245094e+001dB,3.67255064265136e-001°)
7.74461797802439e+000	(-3.90540381966619e+001dB,3.68101651173776e-001°)
7.76247116628612e+000	(-3.90540373648358e+001dB,3.68950189497504e-001°)
7.78036551039724e+000	(-3.90540365293678e+001dB,3.69800683748958e-001°)
7.79830110523178e+000	(-3.90540356898862e+001dB,3.70653138420434e-001°)
7.81627804588249e+000	(-3.90540348466389e+001dB,3.71507558041670e-001°)
7.83429642766131e+000	(-3.90540339994310e+001dB,3.72363947133438e-001°)
7.85235634609991e+000	(-3.90540331483331e+001dB,3.73222310238576e-001°)
7.87045789695017e+000	(-3.90540322933274e+001dB,3.74082651906585e-001°)
7.88860117618473e+000	(-3.90540314343957e+001dB,3.74944976697120e-001°)
7.90678627999743e+000	(-3.90540305714314e+001dB,3.75809289176923e-001°)
7.92501330480390e+000	(-3.90540297045049e+001dB,3.76675593930598e-001°)
7.94328234724199e+000	(-3.90540288335979e+001dB,3.77543895549816e-001°)
7.96159350417236e+000	(-3.90540279586920e+001dB,3.78414198636469e-001°)
7.97994687267894e+000	(-3.90540270796801e+001dB,3.79286507799440e-001°)
7.99834255006945e+000	(-3.90540261967209e+001dB,3.80160827669570e-001°)
8.01678063387596e+000	(-3.90540253094415e+001dB,3.81037162865445e-001°)
8.03526122185534e+000	(-3.90540244183546e+001dB,3.81915518054896e-001°)
8.05378441198983e+000	(-3.90540235229985e+001dB,3.82795897873707e-001°)
8.07235030248754e+000	(-3.90540226236200e+001dB,3.83678306999654e-001°)
8.09095899178298e+000	(-3.90540217199345e+001dB,3.84562750097913e-001°)
8.10961057853756e+000	(-3.90540208121886e+001dB,3.85449231867332e-001°)
8.12830516164015e+000	(-3.90540199002746e+001dB,3.86337757002790e-001°)
8.14704284020755e+000	(-3.90540189841732e+001dB,3.87228330213202e-001°)
8.16582371358508e+000	(-3.90540180636881e+001dB,3.88120956210762e-001°)
8.18464788134705e+000	(-3.90540171390654e+001dB,3.89015639738192e-001°)
8.20351544329733e+000	(-3.90540162101086e+001dB,3.89912385529266e-001°)
8.22242649946986e+000	(-3.90540152769752e+001dB,3.90811198344772e-001°)
8.24138115012916e+000	(-3.90540143394683e+001dB,3.91712082940123e-001°)
8.26037949577093e+000	(-3.90540133975682e+001dB,3.92615044090188e-001°)
8.27942163712248e+000	(-3.90540124514321e+001dB,3.93520086588473e-001°)
8.29850767514336e+000	(-3.90540115008631e+001dB,3.94427215223569e-001°)
8.31763771102584e+000	(-3.90540105459294e+001dB,3.95336434807140e-001°)
8.33681184619547e+000	(-3.90540095866112e+001dB,3.96247750158005e-001°)
8.35603018231161e+000	(-3.90540086227994e+001dB,3.97161166101952e-001°)
8.37529282126795e+000	(-3.90540076544739e+001dB,3.98076687480031e-001°)
8.39459986519310e+000	(-3.90540066818798e+001dB,3.98994319156451e-001°)
8.41395141645107e+000	(-3.90540057047310e+001dB,3.99914065982228e-001°)
8.43334757764187e+000	(-3.90540047230953e+001dB,4.00835932836144e-001°)
8.45278845160201e+000	(-3.90540037368637e+001dB,4.01759924599788e-001°)
8.47227414140508e+000	(-3.90540027461037e+001dB,4.02686046173984e-001°)
8.49180475036225e+000	(-3.90540017507059e+001dB,4.03614302463228e-001°)
8.51138038202287e+000	(-3.90540007508265e+001dB,4.04544698395065e-001°)
8.53100114017500e+000	(-3.90539997462673e+001dB,4.05477238892425e-001°)
8.55066712884594e+000	(-3.90539987370070e+001dB,4.06411928897162e-001°)
8.57037845230280e+000	(-3.90539977232015e+001dB,4.07348773371504e-001°)
8.59013521505305e+000	(-3.90539967047409e+001dB,4.08287777276296e-001°)
8.60993752184510e+000	(-3.90539956814265e+001dB,4.09228945579477e-001°)
8.62978547766880e+000	(-3.90539946535024e+001dB,4.10172283281796e-001°)
8.64967918775602e+000	(-3.90539936207698e+001dB,4.11117795374144e-001°)
8.66961875758125e+000	(-3.90539925832956e+001dB,4.12065486871757e-001°)
8.68960429286210e+000	(-3.90539915410578e+001dB,4.13015362796856e-001°)
8.70963589955989e+000	(-3.90539904940344e+001dB,4.13967428183872e-001°)
8.72971368388020e+000	(-3.90539894421148e+001dB,4.14921688073900e-001°)
8.74983775227344e+000	(-3.90539883853653e+001dB,4.15878147528726e-001°)
8.77000821143542e+000	(-3.90539873237638e+001dB,4.16836811616890e-001°)
8.79022516830792e+000	(-3.90539862571991e+001dB,4.17797685415115e-001°)
8.81048873007921e+000	(-3.90539851858260e+001dB,4.18760774023932e-001°)
8.83079900418470e+000	(-3.90539841093561e+001dB,4.19726082534684e-001°)
8.85115609830742e+000	(-3.90539830280325e+001dB,4.20693616075901e-001°)
8.87156012037867e+000	(-3.90539819416552e+001dB,4.21663379766565e-001°)
8.89201117857855e+000	(-3.90539808502898e+001dB,4.22635378750405e-001°)
8.91250938133651e+000	(-3.90539797539133e+001dB,4.23609618178671e-001°)
8.93305483733201e+000	(-3.90539786524141e+001dB,4.24586103209863e-001°)
8.95364765549499e+000	(-3.90539775458575e+001dB,4.25564839023422e-001°)
8.97428794500654e+000	(-3.90539764342200e+001dB,4.26545830806047e-001°)
8.99497581529940e+000	(-3.90539753174783e+001dB,4.27529083756640e-001°)
9.01571137605861e+000	(-3.90539741955203e+001dB,4.28514603081868e-001°)
9.03649473722206e+000	(-3.90539730684109e+001dB,4.29502394008510e-001°)
9.05732600898104e+000	(-3.90539719360376e+001dB,4.30492461767088e-001°)
9.07820530178090e+000	(-3.90539707984653e+001dB,4.31484811609081e-001°)
9.09913272632155e+000	(-3.90539696556698e+001dB,4.32479448793125e-001°)
9.12010839355813e+000	(-3.90539685076271e+001dB,4.33476378590430e-001°)
9.14113241470153e+000	(-3.90539673543130e+001dB,4.34475606284202e-001°)
9.16220490121903e+000	(-3.90539661954374e+001dB,4.35477137156457e-001°)
9.18332596483483e+000	(-3.90539650315073e+001dB,4.36480976541392e-001°)
9.20449571753073e+000	(-3.90539638620554e+001dB,4.37487129736680e-001°)
9.22571427154665e+000	(-3.90539626872340e+001dB,4.38495602083166e-001°)
9.24698173938124e+000	(-3.90539615070184e+001dB,4.39506398925117e-001°)
9.26829823379251e+000	(-3.90539603213838e+001dB,4.40519525619079e-001°)
9.28966386779837e+000	(-3.90539591302164e+001dB,4.41534987529714e-001°)
9.31107875467731e+000	(-3.90539579334913e+001dB,4.42552790038104e-001°)
9.33254300796891e+000	(-3.90539567313602e+001dB,4.43572938547278e-001°)
9.35405674147452e+000	(-3.90539555236208e+001dB,4.44595438454077e-001°)
9.37562006925780e+000	(-3.90539543103360e+001dB,4.45620295181626e-001°)
9.39723310564537e+000	(-3.90539530913918e+001dB,4.46647514156368e-001°)
9.41889596522740e+000	(-3.90539518669395e+001dB,4.47677100831183e-001°)
9.44060876285822e+000	(-3.90539506366876e+001dB,4.48709060648649e-001°)
9.46237161365692e+000	(-3.90539494008759e+001dB,4.49743399090425e-001°)
9.48418463300795e+000	(-3.90539481593012e+001dB,4.50780121629195e-001°)
9.50604793656179e+000	(-3.90539469120259e+001dB,4.51819233763302e-001°)
9.52796164023550e+000	(-3.90539456589350e+001dB,4.52860740994675e-001°)
9.54992586021333e+000	(-3.90539444000907e+001dB,4.53904648846878e-001°)
9.57194071294742e+000	(-3.90539431354665e+001dB,4.54950962852163e-001°)
9.59400631515830e+000	(-3.90539418650357e+001dB,4.55999688555031e-001°)
9.61612278383561e+000	(-3.90539405886829e+001dB,4.57050831508273e-001°)
9.63829023623867e+000	(-3.90539393064697e+001dB,4.58104397286580e-001°)
9.66050878989709e+000	(-3.90539380181921e+001dB,4.59160391463900e-001°)
9.68277856261145e+000	(-3.90539367242655e+001dB,4.60218819659444e-001°)
9.70509967245385e+000	(-3.90539354241315e+001dB,4.61279687453686e-001°)
9.72747223776860e+000	(-3.90539341180281e+001dB,4.62343000482825e-001°)
9.74989637717282e+000	(-3.90539328059279e+001dB,4.63408764380930e-001°)
9.77237220955705e+000	(-3.90539314878032e+001dB,4.64476984796084e-001°)
9.79489985408593e+000	(-3.90539301635377e+001dB,4.65547667383958e-001°)
9.81747943019878e+000	(-3.90539288331919e+001dB,4.66620817822896e-001°)
9.84011105761027e+000	(-3.90539274966492e+001dB,4.67696441794936e-001°)
9.86279485631104e+000	(-3.90539261539701e+001dB,4.68774545004772e-001°)
9.88553094656832e+000	(-3.90539248052147e+001dB,4.69855133169873e-001°)
9.90831944892660e+000	(-3.90539234501774e+001dB,4.70938212007058e-001°)
9.93116048420826e+000	(-3.90539220888298e+001dB,4.72023787255095e-001°)
9.95405417351419e+000	(-3.90539207212316e+001dB,4.73111864671651e-001°)
9.97700063822445e+000	(-3.90539193472654e+001dB,4.74202450017593e-001°)
9.99999999999891e+000	(-3.90539179669909e+001dB,4.75295549076667e-001°)
1.00230523807779e+001	(-3.90539165802902e+001dB,4.76391167636275e-001°)
1.00461579027829e+001	(-3.90539151873114e+001dB,4.77489311511946e-001°)
1.00693166885169e+001	(-3.90539137877593e+001dB,4.78589986507809e-001°)
1.00925288607657e+001	(-3.90539123818702e+001dB,4.79693198471284e-001°)
1.01157945425979e+001	(-3.90539109693486e+001dB,4.80798953233200e-001°)
1.01391138573657e+001	(-3.90539095504304e+001dB,4.81907256667674e-001°)
1.01624869287059e+001	(-3.90539081249972e+001dB,4.83018114642634e-001°)
1.01859138805401e+001	(-3.90539066929304e+001dB,4.84131533039342e-001°)
1.02093948370757e+001	(-3.90539052542882e+001dB,4.85247517762674e-001°)
1.02329299228064e+001	(-3.90539038089518e+001dB,4.86366074721081e-001°)
1.02565192625130e+001	(-3.90539023568908e+001dB,4.87487209841651e-001°)
1.02801629812636e+001	(-3.90539008982515e+001dB,4.88610929074885e-001°)
1.03038612044150e+001	(-3.90538994328261e+001dB,4.89737238365321e-001°)
1.03276140576128e+001	(-3.90538979606723e+001dB,4.90866143686045e-001°)
1.03514216667923e+001	(-3.90538964816704e+001dB,4.91997651014000e-001°)
1.03752841581790e+001	(-3.90538949958779e+001dB,4.93131766349373e-001°)
1.03992016582895e+001	(-3.90538935031747e+001dB,4.94268495696871e-001°)
1.04231742939319e+001	(-3.90538920036181e+001dB,4.95407845084622e-001°)
1.04472021922069e+001	(-3.90538904971762e+001dB,4.96549820549754e-001°)
1.04712854805078e+001	(-3.90538889838175e+001dB,4.97694428143406e-001°)
1.04954242865221e+001	(-3.90538874634214e+001dB,4.98841673925139e-001°)
1.05196187382311e+001	(-3.90538859359557e+001dB,4.99991563974145e-001°)
1.05438689639114e+001	(-3.90538844013885e+001dB,5.01144104382937e-001°)
1.05681750921354e+001	(-3.90538828599528e+001dB,5.02299301274126e-001°)
1.05925372517717e+001	(-3.90538813112620e+001dB,5.03457160747791e-001°)
1.06169555719861e+001	(-3.90538797553719e+001dB,5.04617688944568e-001°)
1.06414301822420e+001	(-3.90538781923384e+001dB,5.05780892018401e-001°)
1.06659612123014e+001	(-3.90538766221284e+001dB,5.06946776132871e-001°)
1.06905487922254e+001	(-3.90538750447088e+001dB,5.08115347465448e-001°)
1.07151930523749e+001	(-3.90538734599578e+001dB,5.09286612202657e-001°)
1.07398941234113e+001	(-3.90538718677534e+001dB,5.10460576545240e-001°)
1.07646521362972e+001	(-3.90538702685048e+001dB,5.11637246739366e-001°)
1.07894672222971e+001	(-3.90538686616470e+001dB,5.12816628988622e-001°)
1.08143395129782e+001	(-3.90538670475002e+001dB,5.13998729562792e-001°)
1.08392691402108e+001	(-3.90538654257647e+001dB,5.15183554709548e-001°)
1.08642562361695e+001	(-3.90538637966721e+001dB,5.16371110722204e-001°)
1.08893009333331e+001	(-3.90538621600109e+001dB,5.17561403882625e-001°)
1.09144033644864e+001	(-3.90538605158350e+001dB,5.18754440502550e-001°)
1.09395636627197e+001	(-3.90538588639327e+001dB,5.19950226892737e-001°)
1.09647819614306e+001	(-3.90538572046233e+001dB,5.21148769410212e-001°)
1.09900583943240e+001	(-3.90538555374292e+001dB,5.22350074378667e-001°)
1.10153930954129e+001	(-3.90538538627578e+001dB,5.23554148189782e-001°)
1.10407861990195e+001	(-3.90538521802197e+001dB,5.24760997201538e-001°)
1.10662378397754e+001	(-3.90538504898679e+001dB,5.25970627813914e-001°)
1.10917481526228e+001	(-3.90538487918439e+001dB,5.27183046446286e-001°)
1.11173172728147e+001	(-3.90538470859348e+001dB,5.28398259511930e-001°)
1.11429453359161e+001	(-3.90538453721931e+001dB,5.29616273454682e-001°)
1.11686324778044e+001	(-3.90538436504941e+001dB,5.30837094722660e-001°)
1.11943788346703e+001	(-3.90538419208901e+001dB,5.32060729789240e-001°)
1.12201845430184e+001	(-3.90538401830790e+001dB,5.33287185121262e-001°)
1.12460497396680e+001	(-3.90538384374667e+001dB,5.34516467243909e-001°)
1.12719745617538e+001	(-3.90538366838395e+001dB,5.35748582659749e-001°)
1.12979591467267e+001	(-3.90538349220718e+001dB,5.36983537890807e-001°)
1.13240036323543e+001	(-3.90538331520378e+001dB,5.38221339474693e-001°)
1.13501081567219e+001	(-3.90538313740545e+001dB,5.39461993991433e-001°)
1.13762728582330e+001	(-3.90538295876415e+001dB,5.40705507986554e-001°)
1.14024978756104e+001	(-3.90538277931155e+001dB,5.41951888070762e-001°)
1.14287833478964e+001	(-3.90538259903499e+001dB,5.43201140841550e-001°)
1.14551294144541e+001	(-3.90538241791298e+001dB,5.44453272906756e-001°)
1.14815362149675e+001	(-3.90538223595054e+001dB,5.45708290905579e-001°)
1.15080038894431e+001	(-3.90538205316154e+001dB,5.46966201498547e-001°)
1.15345325782096e+001	(-3.90538186954214e+001dB,5.48227011349810e-001°)
1.15611224219197e+001	(-3.90538168505303e+001dB,5.49490727117041e-001°)
1.15877735615500e+001	(-3.90538149971689e+001dB,5.50757355512088e-001°)
1.16144861384021e+001	(-3.90538131352981e+001dB,5.52026903245486e-001°)
1.16412602941036e+001	(-3.90538112648787e+001dB,5.53299377043295e-001°)
1.16680961706083e+001	(-3.90538093856941e+001dB,5.54574783635569e-001°)
1.16949939101974e+001	(-3.90538074979703e+001dB,5.55853129796608e-001°)
1.17219536554800e+001	(-3.90538056014904e+001dB,5.57134422287312e-001°)
1.17489755493940e+001	(-3.90538036962144e+001dB,5.58418667896031e-001°)
1.17760597352067e+001	(-3.90538017821021e+001dB,5.59705873426080e-001°)
1.18032063565160e+001	(-3.90537998592903e+001dB,5.60996045708743e-001°)
1.18304155572503e+001	(-3.90537979274727e+001dB,5.62289191562094e-001°)
1.18576874816703e+001	(-3.90537959867857e+001dB,5.63585317847535e-001°)
1.18850222743688e+001	(-3.90537940370998e+001dB,5.64884431427093e-001°)
1.19124200802724e+001	(-3.90537920784625e+001dB,5.66186539187976e-001°)
1.19398810446414e+001	(-3.90537901108323e+001dB,5.67491648029280e-001°)
1.19674053130711e+001	(-3.90537881340794e+001dB,5.68799764858557e-001°)
1.19949930314924e+001	(-3.90537861482505e+001dB,5.70110896611929e-001°)
1.20226443461728e+001	(-3.90537841532152e+001dB,5.71425050229671e-001°)
1.20503594037166e+001	(-3.90537821489315e+001dB,5.72742232673672e-001°)
1.20781383510664e+001	(-3.90537801354456e+001dB,5.74062450927568e-001°)
1.21059813355035e+001	(-3.90537781127150e+001dB,5.75385711985489e-001°)
1.21338885046484e+001	(-3.90537760804314e+001dB,5.76712022840213e-001°)
1.21618600064623e+001	(-3.90537740390833e+001dB,5.78041390552575e-001°)
1.21898959892473e+001	(-3.90537719881848e+001dB,5.79373822136620e-001°)
1.22179966016473e+001	(-3.90537699276928e+001dB,5.80709324649832e-001°)
1.22461619926491e+001	(-3.90537678577408e+001dB,5.82047905179662e-001°)
1.22743923115827e+001	(-3.90537657782852e+001dB,5.83389570817038e-001°)
1.23026877081224e+001	(-3.90537636891936e+001dB,5.84734328663211e-001°)
1.23310483322877e+001	(-3.90537615905990e+001dB,5.86082185854593e-001°)
1.23594743344437e+001	(-3.90537594822801e+001dB,5.87433149518702e-001°)
1.23879658653023e+001	(-3.90537573641038e+001dB,5.88787226806762e-001°)
1.24165230759227e+001	(-3.90537552361141e+001dB,5.90144424897392e-001°)
1.24451461177124e+001	(-3.90537530985316e+001dB,5.91504750998658e-001°)
1.24738351424280e+001	(-3.90537509508687e+001dB,5.92868212286116e-001°)
1.25025903021758e+001	(-3.90537487934340e+001dB,5.94234816007012e-001°)
1.25314117494127e+001	(-3.90537466259166e+001dB,5.95604569382646e-001°)
1.25602996369473e+001	(-3.90537444486249e+001dB,5.96977479692897e-001°)
1.25892541179402e+001	(-3.90537422609817e+001dB,5.98353554174119e-001°)
1.26182753459053e+001	(-3.90537400634721e+001dB,5.99732800152288e-001°)
1.26473634747101e+001	(-3.90537378556956e+001dB,6.01115224909275e-001°)
1.26765186585770e+001	(-3.90537356377827e+001dB,6.02500835780460e-001°)
1.27057410520840e+001	(-3.90537334095982e+001dB,6.03889640099207e-001°)
1.27350308101652e+001	(-3.90537311710949e+001dB,6.05281645222382e-001°)
1.27643880881120e+001	(-3.90537289224029e+001dB,6.06676858536029e-001°)
1.27938130415738e+001	(-3.90537266632975e+001dB,6.08075287418429e-001°)
1.28233058265588e+001	(-3.90537243936426e+001dB,6.09476939270950e-001°)
1.28528665994347e+001	(-3.90537221136560e+001dB,6.10881821537136e-001°)
1.28824955169299e+001	(-3.90537198230238e+001dB,6.12289941639902e-001°)
