Freq.	V(n008)
2.60015956316507e+000	(6.68921115058369e+001dB,-4.63757461317633e-001°)
2.60615354999870e+000	(6.68921101927562e+001dB,-4.64826485833135e-001°)
2.61216135439901e+000	(6.68921088720903e+001dB,-4.65897974298192e-001°)
2.61818300821878e+000	(6.68921075468618e+001dB,-4.66971932554169e-001°)
2.62421854338424e+000	(6.68921062155163e+001dB,-4.68048366210388e-001°)
2.63026799189518e+000	(6.68921048764981e+001dB,-4.69127280888457e-001°)
2.63633138582518e+000	(6.68921035328357e+001dB,-4.70208682470524e-001°)
2.64240875732174e+000	(6.68921021829686e+001dB,-4.71292576604432e-001°)
2.64850013860650e+000	(6.68921008253513e+001dB,-4.72378968951293e-001°)
2.65460556197533e+000	(6.68920994629949e+001dB,-4.73467865433043e-001°)
2.66072505979860e+000	(6.68920980943517e+001dB,-4.74559271737362e-001°)
2.66685866452127e+000	(6.68920967171080e+001dB,-4.75653193522491e-001°)
2.67300640866310e+000	(6.68920953358035e+001dB,-4.76749636835015e-001°)
2.67916832481882e+000	(6.68920939473577e+001dB,-4.77848607317959e-001°)
2.68534444565830e+000	(6.68920925532709e+001dB,-4.78950110878787e-001°)
2.69153480392671e+000	(6.68920911527481e+001dB,-4.80054153312288e-001°)
2.69773943244471e+000	(6.68920897442419e+001dB,-4.81160740384633e-001°)
2.70395836410863e+000	(6.68920883307668e+001dB,-4.82269878127978e-001°)
2.71019163189063e+000	(6.68920869107618e+001dB,-4.83381572334926e-001°)
2.71643926883887e+000	(6.68920854826832e+001dB,-4.84495828811786e-001°)
2.72270130807770e+000	(6.68920840495379e+001dB,-4.85612653632077e-001°)
2.72897778280783e+000	(6.68920826082625e+001dB,-4.86732052544337e-001°)
2.73526872630650e+000	(6.68920811618608e+001dB,-4.87854031649914e-001°)
2.74157417192767e+000	(6.68920797087865e+001dB,-4.88978596809263e-001°)
2.74789415310218e+000	(6.68920782474800e+001dB,-4.90105753894991e-001°)
2.75422870333795e+000	(6.68920767809588e+001dB,-4.91235509051489e-001°)
2.76057785622013e+000	(6.68920753076696e+001dB,-4.92367868179402e-001°)
2.76694164541129e+000	(6.68920738260568e+001dB,-4.93502837192244e-001°)
2.77332010465162e+000	(6.68920723391371e+001dB,-4.94640422276926e-001°)
2.77971326775907e+000	(6.68920708438295e+001dB,-4.95780629287760e-001°)
2.78612116862955e+000	(6.68920693431548e+001dB,-4.96923464440424e-001°)
2.79254384123712e+000	(6.68920678355508e+001dB,-4.98068933703343e-001°)
2.79898131963414e+000	(6.68920663194640e+001dB,-4.99217043058557e-001°)
2.80543363795149e+000	(6.68920647979124e+001dB,-5.00367798764642e-001°)
2.81190083039872e+000	(6.68920632678137e+001dB,-5.01521206743584e-001°)
2.81838293126423e+000	(6.68920617321843e+001dB,-5.02677273282726e-001°)
2.82487997491548e+000	(6.68920601894629e+001dB,-5.03836004419591e-001°)
2.83139199579916e+000	(6.68920586381041e+001dB,-5.04997406205909e-001°)
2.83791902844133e+000	(6.68920570811119e+001dB,-5.06161484971867e-001°)
2.84446110744769e+000	(6.68920555154110e+001dB,-5.07328246708367e-001°)
2.85101826750368e+000	(6.68920539440163e+001dB,-5.08497697775418e-001°)
2.85759054337472e+000	(6.68920523653635e+001dB,-5.09669844280220e-001°)
2.86417796990635e+000	(6.68920507779088e+001dB,-5.10844692344621e-001°)
2.87078058202446e+000	(6.68920491846503e+001dB,-5.12022248371710e-001°)
2.87739841473544e+000	(6.68920475825195e+001dB,-5.13202518422088e-001°)
2.88403150312638e+000	(6.68920459745242e+001dB,-5.14385508928950e-001°)
2.89067988236525e+000	(6.68920443568235e+001dB,-5.15571225935012e-001°)
2.89734358770109e+000	(6.68920427339482e+001dB,-5.16759675993434e-001°)
2.90402265446422e+000	(6.68920411035863e+001dB,-5.17950865266277e-001°)
2.91071711806637e+000	(6.68920394649308e+001dB,-5.19144800018838e-001°)
2.91742701400093e+000	(6.68920378194843e+001dB,-5.20341486668857e-001°)
2.92415237784310e+000	(6.68920361649178e+001dB,-5.21540931419456e-001°)
2.93089324525009e+000	(6.68920345042481e+001dB,-5.22743140808798e-001°)
2.93764965196130e+000	(6.68920328343880e+001dB,-5.23948121023169e-001°)
2.94442163379853e+000	(6.68920311583509e+001dB,-5.25155878630701e-001°)
2.95120922666615e+000	(6.68920294730558e+001dB,-5.26366419846580e-001°)
2.95801246655131e+000	(6.68920277815098e+001dB,-5.27579751268837e-001°)
2.96483138952411e+000	(6.68920260821616e+001dB,-5.28795879234465e-001°)
2.97166603173779e+000	(6.68920243734429e+001dB,-5.30014810093371e-001°)
2.97851642942895e+000	(6.68920226583701e+001dB,-5.31236550489843e-001°)
2.98538261891772e+000	(6.68920209338567e+001dB,-5.32461106710662e-001°)
2.99226463660795e+000	(6.68920192029169e+001dB,-5.33688485430618e-001°)
2.99916251898741e+000	(6.68920174624623e+001dB,-5.34918692965358e-001°)
3.00607630262799e+000	(6.68920157155078e+001dB,-5.36151736020509e-001°)
3.01300602418588e+000	(6.68920139589624e+001dB,-5.37387620940679e-001°)
3.01995172040177e+000	(6.68920121958449e+001dB,-5.38626354462666e-001°)
3.02691342810106e+000	(6.68920104230628e+001dB,-5.39867942960241e-001°)
3.03389118419403e+000	(6.68920086436336e+001dB,-5.41112393201188e-001°)
3.04088502567603e+000	(6.68920068552241e+001dB,-5.42359711636088e-001°)
3.04789498962774e+000	(6.68920050593318e+001dB,-5.43609904969136e-001°)
3.05492111321527e+000	(6.68920032551456e+001dB,-5.44862979775811e-001°)
3.06196343369043e+000	(6.68920014403499e+001dB,-5.46118942551802e-001°)
3.06902198839091e+000	(6.68919996194743e+001dB,-5.47377800238162e-001°)
3.07609681474046e+000	(6.68919977886712e+001dB,-5.48639559264761e-001°)
3.08318795024910e+000	(6.68919959509489e+001dB,-5.49904226508682e-001°)
3.09029543251334e+000	(6.68919941032201e+001dB,-5.51171808477356e-001°)
3.09741929921633e+000	(6.68919922484964e+001dB,-5.52442312079781e-001°)
3.10455958812810e+000	(6.68919903829243e+001dB,-5.53715743804577e-001°)
3.11171633710577e+000	(6.68919885110406e+001dB,-5.54992110689705e-001°)
3.11888958409368e+000	(6.68919866297507e+001dB,-5.56271419302639e-001°)
3.12607936712370e+000	(6.68919847405498e+001dB,-5.57553676519240e-001°)
3.13328572431533e+000	(6.68919828411021e+001dB,-5.58838888985403e-001°)
3.14050869387596e+000	(6.68919809344191e+001dB,-5.60127063706151e-001°)
3.14774831410106e+000	(6.68919790174106e+001dB,-5.61418207309606e-001°)
3.15500462337437e+000	(6.68919770930849e+001dB,-5.62712326832869e-001°)
3.16227766016812e+000	(6.68919751583582e+001dB,-5.64009428935046e-001°)
3.16956746304323e+000	(6.68919732154680e+001dB,-5.65309520635532e-001°)
3.17687407064951e+000	(6.68919712628558e+001dB,-5.66612608723299e-001°)
3.18419752172586e+000	(6.68919693027586e+001dB,-5.67918700250415e-001°)
3.19153785510050e+000	(6.68919673320936e+001dB,-5.69227801937602e-001°)
3.19889510969114e+000	(6.68919653538614e+001dB,-5.70539920919275e-001°)
3.20626932450520e+000	(6.68919633649791e+001dB,-5.71855063947129e-001°)
3.21366053864005e+000	(6.68919613661602e+001dB,-5.73173238037555e-001°)
3.22106879128317e+000	(6.68919593604115e+001dB,-5.74494450375122e-001°)
3.22849412171237e+000	(6.68919573446455e+001dB,-5.75818707758325e-001°)
3.23593656929602e+000	(6.68919553203383e+001dB,-5.77146017303165e-001°)
3.24339617349323e+000	(6.68919532851690e+001dB,-5.78476385889840e-001°)
3.25087297385408e+000	(6.68919512421335e+001dB,-5.79809820768258e-001°)
3.25836701001982e+000	(6.68919491881465e+001dB,-5.81146328799554e-001°)
3.26587832172309e+000	(6.68919471262111e+001dB,-5.82485917267546e-001°)
3.27340694878811e+000	(6.68919450532352e+001dB,-5.83828593064551e-001°)
3.28095293113092e+000	(6.68919429722215e+001dB,-5.85174363507951e-001°)
3.28851630875956e+000	(6.68919408800825e+001dB,-5.86523235522149e-001°)
3.29609712177431e+000	(6.68919387798141e+001dB,-5.87875216457801e-001°)
3.30369541036788e+000	(6.68919366683320e+001dB,-5.89230313271498e-001°)
3.31131121482564e+000	(6.68919345471109e+001dB,-5.90588533244286e-001°)
3.31894457552583e+000	(6.68919324176312e+001dB,-5.91949883675209e-001°)
3.32659553293977e+000	(6.68919302767975e+001dB,-5.93314371568205e-001°)
3.33426412763207e+000	(6.68919281276141e+001dB,-5.94682004359559e-001°)
3.34195040026087e+000	(6.68919259669925e+001dB,-5.96052789085982e-001°)
3.34965439157800e+000	(6.68919237979256e+001dB,-5.97426733217254e-001°)
3.35737614242927e+000	(6.68919216173259e+001dB,-5.98803843822602e-001°)
3.36511569375463e+000	(6.68919194266691e+001dB,-6.00184128301403e-001°)
3.37287308658841e+000	(6.68919172274287e+001dB,-6.01567594070659e-001°)
3.38064836205953e+000	(6.68919150165190e+001dB,-6.02954248248663e-001°)
3.38844156139174e+000	(6.68919127969317e+001dB,-6.04344098391509e-001°)
3.39625272590380e+000	(6.68919105655791e+001dB,-6.05737151650191e-001°)
3.40408189700972e+000	(6.68919083231775e+001dB,-6.07133415456587e-001°)
3.41192911621900e+000	(6.68919060727180e+001dB,-6.08532897419436e-001°)
3.41979442513680e+000	(6.68919038111099e+001dB,-6.09935604739385e-001°)
3.42767786546422e+000	(6.68919015398300e+001dB,-6.11341544953687e-001°)
3.43557947899846e+000	(6.68918992565454e+001dB,-6.12750725348903e-001°)
3.44349930763310e+000	(6.68918969627267e+001dB,-6.14163153496212e-001°)
3.45143739335827e+000	(6.68918946598566e+001dB,-6.15578836985836e-001°)
3.45939377826093e+000	(6.68918923448318e+001dB,-6.16997783100435e-001°)
3.46736850452503e+000	(6.68918900206516e+001dB,-6.18419999572453e-001°)
3.47536161443177e+000	(6.68918876842251e+001dB,-6.19845493719025e-001°)
3.48337315035983e+000	(6.68918853370202e+001dB,-6.21274273198698e-001°)
3.49140315478557e+000	(6.68918829805118e+001dB,-6.22706345688927e-001°)
3.49945167028328e+000	(6.68918806116059e+001dB,-6.24141718557266e-001°)
3.50751873952538e+000	(6.68918782332966e+001dB,-6.25580399625223e-001°)
3.51560440528268e+000	(6.68918758424863e+001dB,-6.27022396294069e-001°)
3.52370871042457e+000	(6.68918734406534e+001dB,-6.28467716311705e-001°)
3.53183169791927e+000	(6.68918710292610e+001dB,-6.29916367443501e-001°)
3.53997341083405e+000	(6.68918686059781e+001dB,-6.31368357197695e-001°)
3.54813389233545e+000	(6.68918661699955e+001dB,-6.32823693209552e-001°)
3.55631318568955e+000	(6.68918637250625e+001dB,-6.34282383464381e-001°)
3.56451133426214e+000	(6.68918612673221e+001dB,-6.35744435411103e-001°)
3.57272838151899e+000	(6.68918587982481e+001dB,-6.37209856904926e-001°)
3.58096437102606e+000	(6.68918563193074e+001dB,-6.38678655819405e-001°)
3.58921934644975e+000	(6.68918538274042e+001dB,-6.40150839710730e-001°)
3.59749335155712e+000	(6.68918513240042e+001dB,-6.41626416487906e-001°)
3.60578643021612e+000	(6.68918488105829e+001dB,-6.43105394079623e-001°)
3.61409862639583e+000	(6.68918462840369e+001dB,-6.44587780093830e-001°)
3.62242998416668e+000	(6.68918437458374e+001dB,-6.46073582494675e-001°)
3.63078054770070e+000	(6.68918411974535e+001dB,-6.47562809265285e-001°)
3.63915036127176e+000	(6.68918386357909e+001dB,-6.49055468066936e-001°)
3.64753946925577e+000	(6.68918360623093e+001dB,-6.50551566918069e-001°)
3.65594791613094e+000	(6.68918334784769e+001dB,-6.52051113856990e-001°)
3.66437574647802e+000	(6.68918308811998e+001dB,-6.53554116598065e-001°)
3.67282300498053e+000	(6.68918282719446e+001dB,-6.55060583215740e-001°)
3.68128973642500e+000	(6.68918256521722e+001dB,-6.56570521803444e-001°)
3.68977598570119e+000	(6.68918230187876e+001dB,-6.58083940128832e-001°)
3.69828179780235e+000	(6.68918203732582e+001dB,-6.59600846322318e-001°)
3.70680721782544e+000	(6.68918177170523e+001dB,-6.61121248533925e-001°)
3.71535229097141e+000	(6.68918150478215e+001dB,-6.62645154642046e-001°)
3.72391706254537e+000	(6.68918123647523e+001dB,-6.64172572659368e-001°)
3.73250157795689e+000	(6.68918096700742e+001dB,-6.65703510849850e-001°)
3.74110588272021e+000	(6.68918069644896e+001dB,-6.67237977380386e-001°)
3.74973002245451e+000	(6.68918042441326e+001dB,-6.68775980085319e-001°)
3.75837404288412e+000	(6.68918015119927e+001dB,-6.70317527344067e-001°)
3.76703798983876e+000	(6.68917987687737e+001dB,-6.71862627380152e-001°)
3.77572190925383e+000	(6.68917960121326e+001dB,-6.73411288200233e-001°)
3.78442584717061e+000	(6.68917932412539e+001dB,-6.74963517946856e-001°)
3.79314984973649e+000	(6.68917904583564e+001dB,-6.76519325017254e-001°)
3.80189396320528e+000	(6.68917876641425e+001dB,-6.78078717710832e-001°)
3.81065823393740e+000	(6.68917848562714e+001dB,-6.79641704108376e-001°)
3.81944270840014e+000	(6.68917820339271e+001dB,-6.81208292427662e-001°)
3.82824743316790e+000	(6.68917791993299e+001dB,-6.82778491143606e-001°)
3.83707245492246e+000	(6.68917763531761e+001dB,-6.84352308631832e-001°)
3.84591782045320e+000	(6.68917734923659e+001dB,-6.85929752987852e-001°)
3.85478357665738e+000	(6.68917706183554e+001dB,-6.87510832684791e-001°)
3.86366977054036e+000	(6.68917677310937e+001dB,-6.89095556096522e-001°)
3.87257644921584e+000	(6.68917648320328e+001dB,-6.90683931735728e-001°)
3.88150365990615e+000	(6.68917619180758e+001dB,-6.92275967772957e-001°)
3.89045144994247e+000	(6.68917589906718e+001dB,-6.93871672759058e-001°)
3.89941986676510e+000	(6.68917560497661e+001dB,-6.95471055144974e-001°)
3.90840895792368e+000	(6.68917530968173e+001dB,-6.97074123522574e-001°)
3.91741877107749e+000	(6.68917501287145e+001dB,-6.98680886136758e-001°)
3.92644935399566e+000	(6.68917471469248e+001dB,-7.00291351618823e-001°)
3.93550075455743e+000	(6.68917441521418e+001dB,-7.01905528558282e-001°)
3.94457302075244e+000	(6.68917411420209e+001dB,-7.03523425318743e-001°)
3.95366620068093e+000	(6.68917381202986e+001dB,-7.05145050775500e-001°)
3.96278034255405e+000	(6.68917350831091e+001dB,-7.06770413207768e-001°)
3.97191549469406e+000	(6.68917320326704e+001dB,-7.08399521407900e-001°)
3.98107170553462e+000	(6.68917289666355e+001dB,-7.10032383816569e-001°)
3.99024902362107e+000	(6.68917258872232e+001dB,-7.11669009266712e-001°)
3.99944749761062e+000	(6.68917227951258e+001dB,-7.13309406487513e-001°)
4.00866717627268e+000	(6.68917196872398e+001dB,-7.14953583916231e-001°)
4.01790810848905e+000	(6.68917165650140e+001dB,-7.16601550383409e-001°)
4.02717034325424e+000	(6.68917134283899e+001dB,-7.18253314616128e-001°)
4.03645392967570e+000	(6.68917102772947e+001dB,-7.19908885360355e-001°)
4.04575891697407e+000	(6.68917071116647e+001dB,-7.21568271382983e-001°)
4.05508535448348e+000	(6.68917039329546e+001dB,-7.23231481597479e-001°)
4.06443329165177e+000	(6.68917007380496e+001dB,-7.24898524557341e-001°)
4.07380277804077e+000	(6.68916975284106e+001dB,-7.26569409216777e-001°)
4.08319386332656e+000	(6.68916943039634e+001dB,-7.28244144422768e-001°)
4.09260659729975e+000	(6.68916910654041e+001dB,-7.29922739107377e-001°)
4.10204102986571e+000	(6.68916878103806e+001dB,-7.31605201966934e-001°)
4.11149721104486e+000	(6.68916845411059e+001dB,-7.33291542101846e-001°)
4.12097519097294e+000	(6.68916812582714e+001dB,-7.34981768506050e-001°)
4.13047501990125e+000	(6.68916779595286e+001dB,-7.36675889936797e-001°)
4.13999674819694e+000	(6.68916746440411e+001dB,-7.38373915298700e-001°)
4.14954042634326e+000	(6.68916713140237e+001dB,-7.40075853776396e-001°)
4.15910610493985e+000	(6.68916679686495e+001dB,-7.41781714317224e-001°)
4.16869383470299e+000	(6.68916646078393e+001dB,-7.43491505952693e-001°)
4.17830366646585e+000	(6.68916612315286e+001dB,-7.45205237736331e-001°)
4.18793565117881e+000	(6.68916578396428e+001dB,-7.46922918741666e-001°)
4.19758983990970e+000	(6.68916544321068e+001dB,-7.48644558063022e-001°)
4.20726628384407e+000	(6.68916510103765e+001dB,-7.50370164947951e-001°)
4.21696503428545e+000	(6.68916475713363e+001dB,-7.52099748270327e-001°)
4.22668614265566e+000	(6.68916441164283e+001dB,-7.53833317318216e-001°)
4.23642966049504e+000	(6.68916406455802e+001dB,-7.55570881270190e-001°)
4.24619563946275e+000	(6.68916371594858e+001dB,-7.57312449392766e-001°)
4.25598413133705e+000	(6.68916336550257e+001dB,-7.59058030641011e-001°)
4.26579518801555e+000	(6.68916301359254e+001dB,-7.60807634588307e-001°)
4.27562886151548e+000	(6.68916266005917e+001dB,-7.62561270365420e-001°)
4.28548520397401e+000	(6.68916230489489e+001dB,-7.64318947256734e-001°)
4.29536426764849e+000	(6.68916194809251e+001dB,-7.66080674568351e-001°)
4.30526610491672e+000	(6.68916158964416e+001dB,-7.67846461627180e-001°)
4.31519076827727e+000	(6.68916122954176e+001dB,-7.69616317781400e-001°)
4.32513831034970e+000	(6.68916086785482e+001dB,-7.71390252469601e-001°)
4.33510878387490e+000	(6.68916050434673e+001dB,-7.73168274880069e-001°)
4.34510224171533e+000	(6.68916013923834e+001dB,-7.74950394629021e-001°)
4.35511873685530e+000	(6.68915977252179e+001dB,-7.76736621151614e-001°)
4.36515832240127e+000	(6.68915940418927e+001dB,-7.78526963904797e-001°)
4.37522105158213e+000	(6.68915903392861e+001dB,-7.80321432093845e-001°)
4.38530697774946e+000	(6.68915866203619e+001dB,-7.82120035491302e-001°)
4.39541615437785e+000	(6.68915828842871e+001dB,-7.83922783551395e-001°)
4.40554863506514e+000	(6.68915791309747e+001dB,-7.85729685817134e-001°)
4.41570447353273e+000	(6.68915753603485e+001dB,-7.87540751854475e-001°)
4.42588372362587e+000	(6.68915715723266e+001dB,-7.89355991250833e-001°)
4.43608643931393e+000	(6.68915677668322e+001dB,-7.91175413616180e-001°)
4.44631267469069e+000	(6.68915639445417e+001dB,-7.92999028651346e-001°)
4.45656248397463e+000	(6.68915601030917e+001dB,-7.94826845801807e-001°)
4.46683592150923e+000	(6.68915562446895e+001dB,-7.96658874952527e-001°)
4.47713304176322e+000	(6.68915523692471e+001dB,-7.98495125801689e-001°)
4.48745389933092e+000	(6.68915484728825e+001dB,-8.00335607720150e-001°)
4.49779854893248e+000	(6.68915445615939e+001dB,-8.02180331010449e-001°)
4.50816704541420e+000	(6.68915406307408e+001dB,-8.04029305017852e-001°)
4.51855944374882e+000	(6.68915366825172e+001dB,-8.05882539740365e-001°)
4.52897579903580e+000	(6.68915327160808e+001dB,-8.07740044918083e-001°)
4.53941616650162e+000	(6.68915287313406e+001dB,-8.09601830383039e-001°)
4.54988060150008e+000	(6.68915247282230e+001dB,-8.11467905991529e-001°)
4.56036915951255e+000	(6.68915207058777e+001dB,-8.13338281549773e-001°)
4.57088189614834e+000	(6.68915166657452e+001dB,-8.15212967101088e-001°)
4.58141886714492e+000	(6.68915126077314e+001dB,-8.17091972568509e-001°)
4.59198012836827e+000	(6.68915085294721e+001dB,-8.18975307683851e-001°)
4.60256573581314e+000	(6.68915044331635e+001dB,-8.20862982630830e-001°)
4.61317574560338e+000	(6.68915003179609e+001dB,-8.22755007330010e-001°)
4.62381021399218e+000	(6.68914961837727e+001dB,-8.24651391795804e-001°)
4.63446919736246e+000	(6.68914920305137e+001dB,-8.26552146066270e-001°)
4.64515275222707e+000	(6.68914878565733e+001dB,-8.28457280057034e-001°)
4.65586093522917e+000	(6.68914836656651e+001dB,-8.30366804214580e-001°)
4.66659380314246e+000	(6.68914794538991e+001dB,-8.32280728283298e-001°)
4.67735141287156e+000	(6.68914752234697e+001dB,-8.34199062611873e-001°)
4.68813382145223e+000	(6.68914709742881e+001dB,-8.36121817354497e-001°)
4.69894108605173e+000	(6.68914667032162e+001dB,-8.38049002394519e-001°)
4.70977326396910e+000	(6.68914624147243e+001dB,-8.39980628371780e-001°)
