Freq.	V(n001)/-I(I2)
2.06062991326985e+000	(1.19299516165540e+002dB,-1.72505679889306e-002°)
2.06538015581038e+000	(1.19299516027299e+002dB,-1.72903228822174e-002°)
2.07014134879089e+000	(1.19299515888473e+002dB,-1.73301693472853e-002°)
2.07491351745476e+000	(1.19299515748967e+002dB,-1.73701075790487e-002°)
2.07969668710355e+000	(1.19299515608856e+002dB,-1.74101378020608e-002°)
2.08449088309714e+000	(1.19299515468092e+002dB,-1.74502602196847e-002°)
2.08929613085389e+000	(1.19299515326685e+002dB,-1.74904750466011e-002°)
2.09411245585074e+000	(1.19299515184627e+002dB,-1.75307824938715e-002°)
2.09893988362337e+000	(1.19299515041912e+002dB,-1.75711827744129e-002°)
2.10377843976632e+000	(1.19299514898540e+002dB,-1.76116761016691e-002°)
2.10862814993314e+000	(1.19299514754470e+002dB,-1.76522626833125e-002°)
2.11348903983649e+000	(1.19299514609771e+002dB,-1.76929427461489e-002°)
2.11836113524835e+000	(1.19299514464352e+002dB,-1.77337164898173e-002°)
2.12324446200007e+000	(1.19299514318315e+002dB,-1.77745841477587e-002°)
2.12813904598256e+000	(1.19299514171564e+002dB,-1.78155459198394e-002°)
2.13304491314642e+000	(1.19299514024176e+002dB,-1.78566020363433e-002°)
2.13796208950208e+000	(1.19299513876068e+002dB,-1.78977527001433e-002°)
2.14289060111990e+000	(1.19299513727317e+002dB,-1.79389981426300e-002°)
2.14783047413038e+000	(1.19299513577831e+002dB,-1.79803385661669e-002°)
2.15278173472422e+000	(1.19299513427704e+002dB,-1.80217742060065e-002°)
2.15774440915251e+000	(1.19299513276884e+002dB,-1.80633052725143e-002°)
2.16271852372686e+000	(1.19299513125368e+002dB,-1.81049319850954e-002°)
2.16770410481954e+000	(1.19299512973153e+002dB,-1.81466545635456e-002°)
2.17270117886359e+000	(1.19299512820188e+002dB,-1.81884732196580e-002°)
2.17770977235300e+000	(1.19299512666565e+002dB,-1.82303881913959e-002°)
2.18272991184284e+000	(1.19299512512226e+002dB,-1.82723996901336e-002°)
2.18776162394939e+000	(1.19299512357182e+002dB,-1.83145079405792e-002°)
2.19280493535029e+000	(1.19299512201343e+002dB,-1.83567131493007e-002°)
2.19785987278467e+000	(1.19299512044865e+002dB,-1.83990155679060e-002°)
2.20292646305330e+000	(1.19299511887650e+002dB,-1.84414154025197e-002°)
2.20800473301874e+000	(1.19299511729724e+002dB,-1.84839128828305e-002°)
2.21309470960548e+000	(1.19299511571035e+002dB,-1.85265082237949e-002°)
2.21819641980006e+000	(1.19299511411649e+002dB,-1.85692016634333e-002°)
2.22330989065124e+000	(1.19299511251528e+002dB,-1.86119934206233e-002°)
2.22843514927014e+000	(1.19299511090667e+002dB,-1.86548837213126e-002°)
2.23357222283037e+000	(1.19299510929025e+002dB,-1.86978727846233e-002°)
2.23872113856818e+000	(1.19299510766677e+002dB,-1.87409608522049e-002°)
2.24388192378260e+000	(1.19299510603529e+002dB,-1.87841481346564e-002°)
2.24905460583562e+000	(1.19299510439679e+002dB,-1.88274348790919e-002°)
2.25423921215226e+000	(1.19299510275066e+002dB,-1.88708213030527e-002°)
2.25943577022081e+000	(1.19299510109701e+002dB,-1.89143076385570e-002°)
2.26464430759289e+000	(1.19299509943529e+002dB,-1.89578941055129e-002°)
2.26986485188366e+000	(1.19299509776587e+002dB,-1.90015809414170e-002°)
2.27509743077190e+000	(1.19299509608922e+002dB,-1.90453683866198e-002°)
2.28034207200025e+000	(1.19299509440484e+002dB,-1.90892566633494e-002°)
2.28559880337526e+000	(1.19299509271269e+002dB,-1.91332460032787e-002°)
2.29086765276760e+000	(1.19299509101233e+002dB,-1.91773366311633e-002°)
2.29614864811219e+000	(1.19299508930453e+002dB,-1.92215287947143e-002°)
2.30144181740834e+000	(1.19299508758845e+002dB,-1.92658227121664e-002°)
2.30674718871990e+000	(1.19299508586485e+002dB,-1.93102186323754e-002°)
2.31206479017542e+000	(1.19299508413282e+002dB,-1.93547167731283e-002°)
2.31739464996831e+000	(1.19299508239328e+002dB,-1.93993173874153e-002°)
2.32273679635694e+000	(1.19299508064531e+002dB,-1.94440206939671e-002°)
2.32809125766484e+000	(1.19299507888968e+002dB,-1.94888269439867e-002°)
2.33345806228083e+000	(1.19299507712587e+002dB,-1.95337363647921e-002°)
2.33883723865918e+000	(1.19299507535400e+002dB,-1.95787491964591e-002°)
2.34422881531975e+000	(1.19299507357396e+002dB,-1.96238656750852e-002°)
2.34963282084813e+000	(1.19299507178527e+002dB,-1.96690860302668e-002°)
2.35504928389583e+000	(1.19299506998876e+002dB,-1.97144105175807e-002°)
2.36047823318040e+000	(1.19299506818341e+002dB,-1.97598393569640e-002°)
2.36591969748558e+000	(1.19299506637029e+002dB,-1.98053728097963e-002°)
2.37137370566148e+000	(1.19299506454844e+002dB,-1.98510110985488e-002°)
2.37684028662470e+000	(1.19299506271816e+002dB,-1.98967544702422e-002°)
2.38231946935851e+000	(1.19299506087982e+002dB,-1.99426031748818e-002°)
2.38781128291300e+000	(1.19299505903249e+002dB,-1.99885574364284e-002°)
2.39331575640521e+000	(1.19299505717715e+002dB,-2.00346175176787e-002°)
2.39883291901931e+000	(1.19299505531326e+002dB,-2.00807836515982e-002°)
2.40436280000675e+000	(1.19299505344076e+002dB,-2.01270560817233e-002°)
2.40990542868641e+000	(1.19299505155923e+002dB,-2.01734350443045e-002°)
2.41546083444476e+000	(1.19299504966938e+002dB,-2.02199207990861e-002°)
2.42102904673600e+000	(1.19299504777085e+002dB,-2.02665135850105e-002°)
2.42661009508223e+000	(1.19299504586304e+002dB,-2.03132136367637e-002°)
2.43220400907363e+000	(1.19299504394695e+002dB,-2.03600212214168e-002°)
2.43781081836857e+000	(1.19299504202162e+002dB,-2.04069365675980e-002°)
2.44343055269379e+000	(1.19299504008780e+002dB,-2.04539599387543e-002°)
2.44906324184456e+000	(1.19299503814507e+002dB,-2.05010915750435e-002°)
2.45470891568485e+000	(1.19299503619294e+002dB,-2.05483317162211e-002°)
2.46036760414744e+000	(1.19299503423215e+002dB,-2.05956806275513e-002°)
2.46603933723415e+000	(1.19299503226241e+002dB,-2.06431385532566e-002°)
2.47172414501594e+000	(1.19299503028278e+002dB,-2.06907057258355e-002°)
2.47742205763310e+000	(1.19299502829481e+002dB,-2.07383824285478e-002°)
2.48313310529538e+000	(1.19299502629756e+002dB,-2.07861688943244e-002°)
2.48885731828220e+000	(1.19299502429081e+002dB,-2.08340653719331e-002°)
2.49459472694277e+000	(1.19299502227520e+002dB,-2.08820721278251e-002°)
2.50034536169624e+000	(1.19299502025030e+002dB,-2.09301894071395e-002°)
2.50610925303192e+000	(1.19299501821553e+002dB,-2.09784174529463e-002°)
2.51188643150939e+000	(1.19299501617190e+002dB,-2.10267565409364e-002°)
2.51767692775866e+000	(1.19299501411844e+002dB,-2.10752069071792e-002°)
2.52348077248038e+000	(1.19299501205555e+002dB,-2.11237688162349e-002°)
2.52929799644595e+000	(1.19299500998350e+002dB,-2.11724425308059e-002°)
2.53512863049771e+000	(1.19299500790134e+002dB,-2.12212282885812e-002°)
2.54097270554911e+000	(1.19299500581012e+002dB,-2.12701263700360e-002°)
2.54683025258485e+000	(1.19299500370887e+002dB,-2.13191370131301e-002°)
2.55270130266105e+000	(1.19299500159832e+002dB,-2.13682604929512e-002°)
2.55858588690545e+000	(1.19299499947803e+002dB,-2.14174970601847e-002°)
2.56448403651752e+000	(1.19299499734792e+002dB,-2.14668469736650e-002°)
2.57039578276867e+000	(1.19299499520759e+002dB,-2.15163104859996e-002°)
2.57632115700238e+000	(1.19299499305734e+002dB,-2.15658878655136e-002°)
2.58226019063440e+000	(1.19299499089765e+002dB,-2.16155793846810e-002°)
2.58821291515289e+000	(1.19299498872761e+002dB,-2.16653852868669e-002°)
2.59417936211861e+000	(1.19299498654759e+002dB,-2.17153058439242e-002°)
2.60015956316507e+000	(1.19299498435779e+002dB,-2.17653413242276e-002°)
2.60615354999870e+000	(1.19299498215798e+002dB,-2.18154919873000e-002°)
2.61216135439901e+000	(1.19299497994753e+002dB,-2.18657580856008e-002°)
2.61818300821878e+000	(1.19299497772737e+002dB,-2.19161399046169e-002°)
2.62421854338424e+000	(1.19299497549685e+002dB,-2.19666376970843e-002°)
2.63026799189518e+000	(1.19299497325576e+002dB,-2.20172517258336e-002°)
2.63633138582518e+000	(1.19299497100473e+002dB,-2.20679822722169e-002°)
2.64240875732174e+000	(1.19299496874280e+002dB,-2.21188295838776e-002°)
2.64850013860650e+000	(1.19299496647060e+002dB,-2.21697939434717e-002°)
2.65460556197533e+000	(1.19299496418827e+002dB,-2.22208756239914e-002°)
2.66072505979860e+000	(1.19299496189541e+002dB,-2.22720748869311e-002°)
2.66685866452127e+000	(1.19299495959158e+002dB,-2.23233919933850e-002°)
2.67300640866310e+000	(1.19299495727700e+002dB,-2.23748272198560e-002°)
2.67916832481882e+000	(1.19299495495187e+002dB,-2.24263808427639e-002°)
2.68534444565830e+000	(1.19299495261641e+002dB,-2.24780531399056e-002°)
2.69153480392671e+000	(1.19299495027014e+002dB,-2.25298443740232e-002°)
2.69773943244471e+000	(1.19299494791261e+002dB,-2.25817548091834e-002°)
2.70395836410863e+000	(1.19299494554467e+002dB,-2.26337847392276e-002°)
2.71019163189063e+000	(1.19299494316582e+002dB,-2.26859344278229e-002°)
2.71643926883887e+000	(1.19299494077552e+002dB,-2.27382041390209e-002°)
2.72270130807770e+000	(1.19299493837431e+002dB,-2.27905941616172e-002°)
2.72897778280783e+000	(1.19299493596190e+002dB,-2.28431047662700e-002°)
2.73526872630650e+000	(1.19299493353885e+002dB,-2.28957362431430e-002°)
2.74157417192767e+000	(1.19299493110410e+002dB,-2.29484888471361e-002°)
2.74789415310218e+000	(1.19299492865828e+002dB,-2.30013628714018e-002°)
2.75422870333795e+000	(1.19299492620153e+002dB,-2.30543585990904e-002°)
2.76057785622013e+000	(1.19299492373346e+002dB,-2.31074763012753e-002°)
2.76694164541129e+000	(1.19299492125392e+002dB,-2.31607162560221e-002°)
2.77332010465162e+000	(1.19299491876250e+002dB,-2.32140787355977e-002°)
2.77971326775907e+000	(1.19299491625967e+002dB,-2.32675640329229e-002°)
2.78612116862955e+000	(1.19299491374538e+002dB,-2.33211724297289e-002°)
2.79254384123712e+000	(1.19299491121985e+002dB,-2.33749042148179e-002°)
2.79898131963414e+000	(1.19299490868260e+002dB,-2.34287596612358e-002°)
2.80543363795149e+000	(1.19299490613371e+002dB,-2.34827390562717e-002°)
2.81190083039872e+000	(1.19299490357220e+002dB,-2.35368426621981e-002°)
2.81838293126423e+000	(1.19299490099970e+002dB,-2.35910708034967e-002°)
2.82487997491548e+000	(1.19299489841538e+002dB,-2.36454237474850e-002°)
2.83139199579916e+000	(1.19299489581874e+002dB,-2.36999017701789e-002°)
2.83791902844133e+000	(1.19299489321001e+002dB,-2.37545051648872e-002°)
2.84446110744769e+000	(1.19299489058936e+002dB,-2.38092342248369e-002°)
2.85101826750368e+000	(1.19299488795703e+002dB,-2.38640892447409e-002°)
2.85759054337472e+000	(1.19299488531255e+002dB,-2.39190705042331e-002°)
2.86417796990635e+000	(1.19299488265543e+002dB,-2.39741782824341e-002°)
2.87078058202446e+000	(1.19299487998602e+002dB,-2.40294128789419e-002°)
2.87739841473544e+000	(1.19299487730438e+002dB,-2.40847745873761e-002°)
2.88403150312638e+000	(1.19299487461065e+002dB,-2.41402637039975e-002°)
2.89067988236525e+000	(1.19299487190422e+002dB,-2.41958805077447e-002°)
2.89734358770109e+000	(1.19299486918522e+002dB,-2.42516252961772e-002°)
2.90402265446422e+000	(1.19299486645416e+002dB,-2.43074983760674e-002°)
2.91071711806637e+000	(1.19299486371011e+002dB,-2.43635000206492e-002°)
2.91742701400093e+000	(1.19299486095340e+002dB,-2.44196305342905e-002°)
2.92415237784310e+000	(1.19299485818386e+002dB,-2.44758902095543e-002°)
2.93089324525009e+000	(1.19299485540206e+002dB,-2.45322793580153e-002°)
2.93764965196130e+000	(1.19299485260739e+002dB,-2.45887982630589e-002°)
2.94442163379853e+000	(1.19299484979947e+002dB,-2.46454472145376e-002°)
2.95120922666615e+000	(1.19299484697844e+002dB,-2.47022265153172e-002°)
2.95801246655131e+000	(1.19299484414496e+002dB,-2.47591364817770e-002°)
2.96483138952411e+000	(1.19299484129805e+002dB,-2.48161773911198e-002°)
2.97166603173779e+000	(1.19299483843798e+002dB,-2.48733495513759e-002°)
2.97851642942895e+000	(1.19299483556510e+002dB,-2.49306532740880e-002°)
2.98538261891772e+000	(1.19299483267886e+002dB,-2.49880888482494e-002°)
2.99226463660795e+000	(1.19299482977863e+002dB,-2.50456565623261e-002°)
2.99916251898741e+000	(1.19299482686570e+002dB,-2.51033567526113e-002°)
3.00607630262799e+000	(1.19299482393906e+002dB,-2.51611896991630e-002°)
3.01300602418588e+000	(1.19299482099884e+002dB,-2.52191557112597e-002°)
3.01995172040177e+000	(1.19299481804554e+002dB,-2.52772551076891e-002°)
3.02691342810106e+000	(1.19299481507822e+002dB,-2.53354881724619e-002°)
3.03389118419403e+000	(1.19299481209722e+002dB,-2.53938552218145e-002°)
3.04088502567603e+000	(1.19299480910238e+002dB,-2.54523565608858e-002°)
3.04789498962774e+000	(1.19299480609422e+002dB,-2.55109925113611e-002°)
3.05492111321527e+000	(1.19299480307178e+002dB,-2.55697633598506e-002°)
3.06196343369043e+000	(1.19299480003571e+002dB,-2.56286694334684e-002°)
3.06902198839091e+000	(1.19299479698573e+002dB,-2.56877110361958e-002°)
3.07609681474046e+000	(1.19299479392112e+002dB,-2.57468884624075e-002°)
3.08318795024910e+000	(1.19299479084254e+002dB,-2.58062020415496e-002°)
3.09029543251334e+000	(1.19299478774976e+002dB,-2.58656520815873e-002°)
3.09741929921633e+000	(1.19299478464295e+002dB,-2.59252389012550e-002°)
3.10455958812810e+000	(1.19299478152122e+002dB,-2.59849627927044e-002°)
3.11171633710577e+000	(1.19299477838586e+002dB,-2.60448241045493e-002°)
3.11888958409368e+000	(1.19299477523594e+002dB,-2.61048231303489e-002°)
3.12607936712370e+000	(1.19299477207115e+002dB,-2.61649601783872e-002°)
3.13328572431533e+000	(1.19299476889172e+002dB,-2.62252355731640e-002°)
3.14050869387596e+000	(1.19299476569767e+002dB,-2.62856496335817e-002°)
3.14774831410106e+000	(1.19299476248892e+002dB,-2.63462026774329e-002°)
3.15500462337437e+000	(1.19299475926578e+002dB,-2.64068950323607e-002°)
3.16227766016812e+000	(1.19299475602730e+002dB,-2.64677269948149e-002°)
3.16956746304323e+000	(1.19299475277395e+002dB,-2.65286988990564e-002°)
3.17687407064951e+000	(1.19299474950593e+002dB,-2.65898110719368e-002°)
3.18419752172586e+000	(1.19299474622251e+002dB,-2.66510638181297e-002°)
3.19153785510050e+000	(1.19299474292388e+002dB,-2.67124574658216e-002°)
3.19889510969114e+000	(1.19299473961051e+002dB,-2.67739923524980e-002°)
3.20626932450520e+000	(1.19299473628146e+002dB,-2.68356687785265e-002°)
3.21366053864005e+000	(1.19299473293650e+002dB,-2.68974870639068e-002°)
3.22106879128317e+000	(1.19299472957703e+002dB,-2.69594475724486e-002°)
3.22849412171237e+000	(1.19299472620163e+002dB,-2.70215505940942e-002°)
3.23593656929602e+000	(1.19299472281114e+002dB,-2.70837964795880e-002°)
3.24339617349323e+000	(1.19299471940454e+002dB,-2.71461855305855e-002°)
3.25087297385408e+000	(1.19299471598235e+002dB,-2.72087180909263e-002°)
3.25836701001982e+000	(1.19299471254430e+002dB,-2.72713944838845e-002°)
3.26587832172309e+000	(1.19299470909075e+002dB,-2.73342150506040e-002°)
3.27340694878811e+000	(1.19299470562136e+002dB,-2.73971801138023e-002°)
3.28095293113092e+000	(1.19299470213513e+002dB,-2.74602899795518e-002°)
3.28851630875956e+000	(1.19299469863362e+002dB,-2.75235450235670e-002°)
3.29609712177431e+000	(1.19299469511556e+002dB,-2.75869455458894e-002°)
3.30369541036788e+000	(1.19299469158081e+002dB,-2.76504918774026e-002°)
3.31131121482564e+000	(1.19299468803067e+002dB,-2.77141843899057e-002°)
3.31894457552583e+000	(1.19299468446376e+002dB,-2.77780233822474e-002°)
3.32659553293977e+000	(1.19299468088033e+002dB,-2.78420091984780e-002°)
3.33426412763207e+000	(1.19299467728044e+002dB,-2.79061421790295e-002°)
3.34195040026087e+000	(1.19299467366424e+002dB,-2.79704226663004e-002°)
3.34965439157800e+000	(1.19299467003104e+002dB,-2.80348509815826e-002°)
3.35737614242927e+000	(1.19299466638109e+002dB,-2.80994274719589e-002°)
3.36511569375463e+000	(1.19299466271427e+002dB,-2.81641524755100e-002°)
3.37287308658841e+000	(1.19299465903094e+002dB,-2.82290263443670e-002°)
3.38064836205953e+000	(1.19299465532995e+002dB,-2.82940493893509e-002°)
3.38844156139174e+000	(1.19299465161253e+002dB,-2.83592219884865e-002°)
3.39625272590380e+000	(1.19299464787808e+002dB,-2.84245444696174e-002°)
3.40408189700972e+000	(1.19299464412554e+002dB,-2.84900171479308e-002°)
3.41192911621900e+000	(1.19299464035618e+002dB,-2.85556404050982e-002°)
3.41979442513680e+000	(1.19299463656943e+002dB,-2.86214145722591e-002°)
3.42767786546422e+000	(1.19299463276550e+002dB,-2.86873400026124e-002°)
3.43557947899846e+000	(1.19299462894415e+002dB,-2.87534170379174e-002°)
3.44349930763310e+000	(1.19299462510430e+002dB,-2.88196459968050e-002°)
3.45143739335827e+000	(1.19299462124723e+002dB,-2.88860272652566e-002°)
3.45939377826093e+000	(1.19299461737225e+002dB,-2.89525611748827e-002°)
3.46736850452503e+000	(1.19299461347952e+002dB,-2.90192480816257e-002°)
3.47536161443177e+000	(1.19299460956924e+002dB,-2.90860883435825e-002°)
3.48337315035983e+000	(1.19299460564002e+002dB,-2.91530822740204e-002°)
3.49140315478557e+000	(1.19299460169355e+002dB,-2.92202302757745e-002°)
3.49945167028328e+000	(1.19299459772853e+002dB,-2.92875326659278e-002°)
3.50751873952538e+000	(1.19299459374511e+002dB,-2.93549898045362e-002°)
3.51560440528268e+000	(1.19299458974344e+002dB,-2.94226020524071e-002°)
3.52370871042457e+000	(1.19299458572336e+002dB,-2.94903697620821e-002°)
3.53183169791927e+000	(1.19299458168494e+002dB,-2.95582932938287e-002°)
3.53997341083405e+000	(1.19299457762718e+002dB,-2.96263729773559e-002°)
3.54813389233545e+000	(1.19299457355159e+002dB,-2.96946092162360e-002°)
3.55631318568955e+000	(1.19299456945677e+002dB,-2.97630023301734e-002°)
3.56451133426214e+000	(1.19299456534303e+002dB,-2.98315526896184e-002°)
3.57272838151899e+000	(1.19299456121001e+002dB,-2.99002606459254e-002°)
3.58096437102606e+000	(1.19299455705821e+002dB,-2.99691265770460e-002°)
3.58921934644975e+000	(1.19299455288778e+002dB,-3.00381508514034e-002°)
3.59749335155712e+000	(1.19299454869769e+002dB,-3.01073338027429e-002°)
3.60578643021612e+000	(1.19299454448832e+002dB,-3.01766758080896e-002°)
3.61409862639583e+000	(1.19299454025938e+002dB,-3.02461772251708e-002°)
3.62242998416668e+000	(1.19299453601114e+002dB,-3.03158384291859e-002°)
3.63078054770070e+000	(1.19299453174355e+002dB,-3.03856597866005e-002°)
3.63915036127176e+000	(1.19299452745561e+002dB,-3.04556416362217e-002°)
3.64753946925577e+000	(1.19299452314818e+002dB,-3.05257843735125e-002°)
3.65594791613094e+000	(1.19299451882141e+002dB,-3.05960883735750e-002°)
3.66437574647802e+000	(1.19299451447421e+002dB,-3.06665539750182e-002°)
3.67282300498053e+000	(1.19299451010660e+002dB,-3.07371815508151e-002°)
3.68128973642500e+000	(1.19299450571959e+002dB,-3.08079715037759e-002°)
3.68977598570119e+000	(1.19299450131170e+002dB,-3.08789241639749e-002°)
3.69828179780235e+000	(1.19299449688417e+002dB,-3.09500399432116e-002°)
3.70680721782544e+000	(1.19299449243591e+002dB,-3.10213191840588e-002°)
3.71535229097141e+000	(1.19299448796667e+002dB,-3.10927622551643e-002°)
3.72391706254537e+000	(1.19299448347757e+002dB,-3.11643695687129e-002°)
3.73250157795689e+000	(1.19299447896699e+002dB,-3.12361414524269e-002°)
